SN,Year,MoDaHrMnSecs,Lat,Lon,Dep,MMf,sd2,n2,nMw
296881.,2015,0313133307.75,36.3970,23.1810,15,4.6,0.064,10,3
296890.,2015,0313173451.70,38.5178,26.5150,7,3.0,0.220,1,0
296912.,2015,0314025511.99,34.3788,26.5974,21,4.1,0.107,6,0
296929.,2015,0314104034.80,34.8470,25.0842,8,3.2,0.158,3,0
296930.,2015,0314104510.80,34.8878,25.1058,15,3.0,0.220,1,0
296937.,2015,0314172919.20,35.9680,22.3792,1,3.2,0.225,2,0
296942.,2015,0314230846.75,38.8242,23.1881,10,3.5,0.115,5,0
296958.,2015,0315075304.40,37.3418,20.9497,6,3.0,0.220,1,0
296979.,2015,0315225314.10,39.1263,27.9643,9,3.1,0.230,1,0
296986.,2015,0316030830.20,37.6200,22.6472,56,3.1,0.234,2,0
297001.,2015,0316111835.60,37.4030,20.1070,15,4.4,0.067,9,1
297002.,2015,0316112802.43,37.2960,20.0155,14,3.7,0.132,4,0
297008.,2015,0316153405.00,37.1413,20.4555,0,3.1,0.220,1,0
297017.,2015,0316192929.05,36.6445,26.8124,139,3.9,0.255,2,0
297019.,2015,0316200933.84,36.4766,27.8882,14,4.0,0.077,7,2
297035.,2015,0317044133.44,36.2072,28.9455,17,3.2,0.184,3,0
297036.,2015,0317044456.30,37.8177,26.7867,13,3.1,0.225,2,0
297039.,2015,0317064715.62,40.1531,19.8023,12,3.1,0.169,3,0
297040.,2015,0317070548.70,35.6160,29.7377,2,3.0,0.287,2,0
297047.,2015,0317101118.81,36.3540,26.6060,115,4.5,0.097,5,2
297050.,2015,0317115858.54,35.0263,21.9991,49,3.7,0.186,1,0
297058.,2015,0317162837.21,36.4532,28.7669,9,3.5,0.110,6,0
297068.,2015,0317233348.31,36.2024,21.8236,40,3.8,0.132,4,0
297077.,2015,0318035022.00,35.4162,26.7832,12,3.1,0.225,2,0
297083.,2015,0318070849.64,37.7977,21.1543,19,3.5,0.132,4,0
297085.,2015,0318094006.23,38.1075,20.4760,16,3.2,0.220,1,0
297087.,2015,0318102441.68,42.9181,18.2018,10,3.8,0.154,3,0
297099.,2015,0318205001.66,39.6501,27.8597,6,3.7,0.099,4,1
297115.,2015,0319001123.71,38.4965,20.5987,10,3.0,0.220,1,0
297120.,2015,0319005641.60,39.6752,27.8663,9,3.0,0.230,1,0
297122.,2015,0319010709.30,38.5742,26.4773,12,3.0,0.220,1,0
297131.,2015,0319063450.80,37.1105,28.3078,3,3.1,0.225,2,0
297132.,2015,0319064857.69,39.6628,27.8343,12,3.8,0.112,3,1
297134.,2015,0319070627.17,38.3275,20.4769,18,3.6,0.220,2,0
297138.,2015,0319083044.68,35.3472,27.7405,24,3.5,0.110,6,0
297147.,2015,0319150249.06,38.3238,20.4878,14,3.1,0.220,2,0
297162.,2015,0319195343.77,41.2309,19.4715,18,3.7,0.141,4,0
297165.,2015,0319234722.20,37.1380,28.7010,11,3.2,0.158,3,0
297170.,2015,0320030919.60,35.9295,22.4137,0,3.1,0.220,2,0
297177.,2015,0320061245.97,42.0047,21.2138,4,3.3,0.169,3,0
297190.,2015,0320124633.57,34.7613,25.0051,18,3.6,0.110,5,0
297204.,2015,0320225331.80,35.2267,23.2712,16,3.0,0.220,2,0
297210.,2015,0321030304.55,39.4272,20.7429,17,3.3,0.132,4,0
297217.,2015,0321065043.02,39.3697,20.5019,12,3.8,0.132,4,0
297258.,2015,0322100611.82,37.9888,20.2265,15,3.0,0.220,1,0
297267.,2015,0322191726.16,37.8892,23.5805,15,3.2,0.158,3,0
297272.,2015,0322212408.93,36.9515,22.9496,15,3.8,0.099,6,0
297273.,2015,0322213431.29,38.4050,20.4670,12,3.0,0.220,1,0
297284.,2015,0323114245.68,35.7877,25.4848,41,3.3,0.246,2,0
297285.,2015,0323115236.43,35.7962,25.4932,36,3.2,0.220,2,0
297293.,2015,0323211753.44,41.3456,20.2467,11,3.2,0.220,1,0
297294.,2015,0323215705.40,41.3350,20.2431,13,3.3,0.156,3,0
297299.,2015,0324031728.43,36.7068,20.8279,16,3.0,0.220,1,0
297302.,2015,0324034501.46,35.2494,29.4839,27,3.6,0.193,1,0
297319.,2015,0324143326.27,38.8798,24.8417,22,3.4,0.158,3,0
297328.,2015,0324163322.94,38.4262,20.5214,14,3.0,0.220,1,0
297333.,2015,0324200951.86,39.3296,27.5144,13,3.6,0.158,3,0
297335.,2015,0324203751.10,41.9325,23.1361,7,3.2,0.225,2,0
297336.,2015,0324210409.08,40.1288,21.5603,12,3.5,0.120,5,0
297338.,2015,0324212113.12,35.3486,26.8906,15,3.3,0.144,4,0
297339.,2015,0324220615.06,37.0741,28.6353,11,3.9,0.074,8,1
297348.,2015,0325035245.90,38.5798,26.5137,5,3.1,0.220,1,0
297351.,2015,0325063526.72,42.6963,18.8181,13,3.5,0.250,2,0
297357.,2015,0325113507.38,40.0244,24.2707,11,3.5,0.158,3,0
297364.,2015,0325170318.65,38.2162,20.4310,15,3.0,0.220,1,0
297366.,2015,0325180402.09,37.7042,21.8083,11,3.7,0.132,4,0
297369.,2015,0325202920.70,37.1030,28.4120,8,3.1,0.158,3,0
297372.,2015,0325211710.24,34.8663,24.8297,22,3.6,0.158,3,0
297373.,2015,0325221537.54,36.6155,25.6319,16,3.4,0.158,3,0
297387.,2015,0326064813.20,40.1730,25.0752,6,3.0,0.225,2,0
297389.,2015,0326072921.50,41.3870,20.8840,3,3.1,0.220,1,0
297391.,2015,0326085347.42,37.0634,28.3038,6,3.0,0.230,1,0
297397.,2015,0326100724.20,39.2831,24.7452,11,3.6,0.158,3,0
297399.,2015,0326120041.07,39.3020,24.7142,5,4.3,0.074,7,3
297400.,2015,0326120435.90,39.2872,24.7138,6,3.0,0.225,2,0
297408.,2015,0326170724.30,39.1323,27.9418,8,3.1,0.225,2,0
297409.,2015,0326172715.42,39.2868,24.7455,16,3.0,0.225,2,0
297415.,2015,0326192613.29,36.1270,27.5005,14,3.1,0.158,3,0
297416.,2015,0326195053.36,36.1456,27.5031,11,3.5,0.144,4,0
297417.,2015,0326200725.15,36.1346,27.5109,13,3.1,0.220,1,0
297420.,2015,0326213634.90,37.1150,28.7560,7,3.4,0.230,1,0
297422.,2015,0326214144.30,37.1410,28.7490,7,3.3,0.230,1,0
297427.,2015,0326233131.59,36.1290,27.4964,10,3.2,0.158,3,0
297431.,2015,0327010729.60,34.5009,26.9162,5,3.8,0.287,2,0
297434.,2015,0327014241.14,37.9736,27.2293,7,4.0,0.077,7,1
297435.,2015,0327015021.70,37.2000,28.6730,8,3.2,0.230,1,0
297438.,2015,0327023354.60,38.4295,20.5180,9,3.1,0.220,1,0
297447.,2015,0327065425.63,41.9212,19.0722,12,3.3,0.220,1,0
297451.,2015,0327091245.78,34.1494,25.2881,17,3.5,0.165,3,0
297452.,2015,0327091823.96,38.0924,20.3230,15,3.7,0.110,5,0
297464.,2015,0327171126.30,36.2220,27.3942,14,3.0,0.220,1,0
297467.,2015,0327185616.63,41.0780,20.0728,11,3.0,0.220,1,0
297472.,2015,0327233455.04,35.7170,26.6090,73,5.2,0.098,5,7
297480.,2015,0328015432.00,39.2900,24.7202,11,3.2,0.158,3,0
297483.,2015,0328020512.40,37.9328,27.2360,2,3.3,0.158,3,0
297485.,2015,0328034124.60,36.1668,27.4808,12,3.1,0.220,1,0
297492.,2015,0328095808.50,40.2265,23.9693,12,3.0,0.225,2,0
297493.,2015,0328110946.80,35.1707,22.9473,12,3.1,0.220,2,0
297495.,2015,0328123035.70,39.4447,27.4217,5,3.0,0.230,1,0
297496.,2015,0328132619.82,36.5486,27.2509,130,4.0,0.255,2,0
297499.,2015,0328150359.50,34.9078,23.3213,19,3.1,0.220,1,0
297501.,2015,0328160150.60,39.2733,24.7232,7,3.0,0.225,2,0
297506.,2015,0328172902.80,41.2983,22.6898,12,3.8,0.102,6,0
297509.,2015,0328190030.03,41.2916,22.7074,13,3.2,0.225,2,0
297514.,2015,0328214214.86,35.5599,27.7568,19,3.3,0.122,5,0
297521.,2015,0329021130.89,35.7066,26.6061,14,3.0,0.220,1,0
297532.,2015,0329063303.50,38.3255,20.4142,8,3.2,0.220,2,0
297539.,2015,0329094509.49,38.5352,25.6718,14,3.2,0.225,2,0
297545.,2015,0329120229.65,41.1254,20.3079,8,3.2,0.220,1,0
297546.,2015,0329124002.06,34.6395,23.9638,28,3.9,0.099,6,0
297547.,2015,0329131025.70,37.8575,21.0167,13,3.0,0.220,1,0
297557.,2015,0329175026.00,35.6551,29.4481,5,3.2,0.380,1,0
297566.,2015,0329212149.90,34.8523,24.2312,11,3.1,0.158,3,0
297570.,2015,0329231602.36,34.4705,24.3936,10,3.6,0.099,6,0
297571.,2015,0329231746.53,34.4678,24.3778,30,3.7,0.099,6,0
297599.,2015,0330231201.60,40.2232,25.3312,5,3.1,0.158,3,0
297619.,2015,0331112935.30,38.7003,22.4192,17,3.0,0.220,2,0
297626.,2015,0331131632.21,40.7831,21.2181,11,3.2,0.135,4,0
297627.,2015,0331132941.04,40.7627,21.2377,12,3.0,0.220,1,0
297631.,2015,0331145540.21,39.3047,24.7135,31,3.2,0.225,2,0
297634.,2015,0331151656.10,40.6010,27.8117,16,3.2,0.230,1,0
297637.,2015,0331154840.86,38.3280,20.4410,10,4.8,0.065,10,4
297645.,2015,0331163322.70,38.3303,20.4705,9,3.0,0.220,1,0
297652.,2015,0331184839.57,40.7749,21.2399,15,3.0,0.220,1,0
297653.,2015,0331185239.06,40.7698,21.2411,15,3.0,0.220,1,0
297660.,2015,0331215820.31,34.3183,25.1083,14,3.0,0.220,1,0
297688.,2015,0401104217.51,38.3059,20.5002,20,3.9,0.114,5,0
297698.,2015,0401144514.55,38.3163,20.5033,14,3.5,0.220,2,0
297732.,2015,0402022409.67,42.2059,26.2435,4,3.4,0.225,2,0
297733.,2015,0402022707.86,42.1761,26.2962,8,3.8,0.134,4,0
297734.,2015,0402022844.66,42.1753,26.2952,14,3.4,0.230,1,0
297735.,2015,0402022934.59,42.1948,26.2522,4,3.4,0.230,1,0
297745.,2015,0402061255.38,35.7742,29.2666,24,3.2,0.144,4,0
297750.,2015,0402072630.44,39.3916,26.2983,16,3.1,0.230,1,0
297751.,2015,0402073505.92,39.2923,24.7397,16,3.1,0.220,2,0
297754.,2015,0402083514.40,38.4197,20.5348,10,3.3,0.220,2,0
297755.,2015,0402084944.85,35.3777,27.5674,7,3.5,0.158,3,0
297758.,2015,0402092248.89,37.7750,20.3445,4,3.0,0.220,1,0
297759.,2015,0402094818.20,40.6678,21.3768,12,3.3,0.156,3,0
297760.,2015,0402102125.53,36.1268,21.5041,47,3.7,0.127,5,0
297770.,2015,0402151326.35,35.4872,29.6366,40,3.7,0.151,4,0
297772.,2015,0402161004.27,38.8585,23.0845,9,3.1,0.220,2,0
297773.,2015,0402162650.67,38.4233,20.5285,8,3.1,0.220,2,0
297779.,2015,0402181459.80,34.5425,25.5582,18,3.3,0.130,4,0
297783.,2015,0402183751.14,40.9220,22.2027,1,4.2,0.078,9,0
297801.,2015,0403015736.44,41.5162,20.2736,9,3.3,0.135,4,0
297805.,2015,0403021417.32,41.5033,20.3012,13,3.8,0.093,7,0
297806.,2015,0403021802.94,41.5125,20.2782,12,3.0,0.250,2,0
297811.,2015,0403023014.18,41.5307,20.3112,5,3.2,0.169,3,0
297820.,2015,0403045420.20,41.5373,20.3049,5,3.2,0.135,4,0
297821.,2015,0403065255.38,36.3670,29.2381,20,3.2,0.144,4,0
297828.,2015,0403094510.10,36.4108,22.3335,0,3.0,0.220,2,0
297835.,2015,0403134130.20,34.4653,23.9715,19,3.0,0.220,1,0
297839.,2015,0403152157.76,36.0697,29.6196,3,3.2,0.230,1,0
297842.,2015,0403173537.80,38.2766,22.2051,7,3.3,0.162,3,0
297843.,2015,0403184312.81,38.3333,20.4817,15,3.2,0.220,2,0
297844.,2015,0403200634.47,34.2332,23.7288,35,3.6,0.132,4,0
297846.,2015,0403201615.94,34.3710,23.6810,15,3.6,0.132,4,0
297858.,2015,0404012614.83,41.5231,20.3036,4,3.2,0.169,3,0
297866.,2015,0404043819.74,38.3390,20.4730,15,4.5,0.067,9,1
297873.,2015,0404054114.80,36.3290,28.2913,49,3.1,0.175,3,0
297879.,2015,0404084043.20,39.1320,29.1320,7,3.1,0.230,1,0
297882.,2015,0404092804.80,38.4260,20.5082,8,3.0,0.220,1,0
297884.,2015,0404093918.59,34.6124,24.8540,15,3.6,0.132,4,0
297904.,2015,0404163958.80,41.4925,20.2828,10,3.6,0.115,5,0
297909.,2015,0404204013.39,38.3318,20.5022,15,3.3,0.220,2,0
297944.,2015,0405215935.80,35.2980,22.9642,16,3.4,0.162,3,0
297950.,2015,0406004328.31,36.1921,28.9992,13,3.5,0.149,4,0
297951.,2015,0406004329.38,34.5473,29.2036,10,3.9,0.250,1,0
297961.,2015,0406085012.55,42.4081,21.4124,8,3.5,0.169,3,0
297966.,2015,0406091107.42,35.2238,20.5412,10,3.3,0.220,1,0
297969.,2015,0406104244.79,34.4127,23.7582,18,3.0,0.220,1,0
297970.,2015,0406105941.61,35.2860,27.6207,2,3.3,0.225,2,0
297972.,2015,0406123011.61,38.5644,26.2183,16,3.1,0.220,1,0
297977.,2015,0406164231.61,35.2530,27.5770,15,4.3,0.067,10,2
297981.,2015,0406183437.90,35.6928,26.5303,17,3.3,0.158,3,0
297985.,2015,0406195847.70,35.2840,27.6217,8,3.0,0.225,2,0
297986.,2015,0406202354.49,42.4210,21.5038,10,3.3,0.220,1,0
297990.,2015,0406215023.58,38.1454,20.4105,14,3.8,0.240,2,0
298000.,2015,0407013704.84,38.1162,20.3915,7,3.3,0.220,2,0
298002.,2015,0407015334.93,38.1268,20.3977,11,3.1,0.220,2,0
298006.,2015,0407023941.12,38.1499,20.4259,17,4.0,0.132,4,0
298008.,2015,0407030520.32,38.3197,20.4993,13,3.2,0.220,2,0
298015.,2015,0407041159.50,35.2182,27.5932,8,3.0,0.230,1,0
298023.,2015,0407092529.75,41.4838,20.3070,14,3.0,0.220,1,0
298025.,2015,0407094616.64,35.9171,24.7168,73,3.9,0.184,1,0
298027.,2015,0407110406.80,34.9797,25.2462,6,3.0,0.225,2,0
298028.,2015,0407113302.33,38.3215,20.5080,14,3.0,0.220,1,0
298041.,2015,0407160300.11,36.8642,21.5753,7,3.4,0.220,2,0
298046.,2015,0407194025.09,36.8619,20.5760,14,3.8,0.110,5,0
298053.,2015,0407235659.46,39.3358,21.4103,13,3.2,0.158,3,0
298064.,2015,0408112530.80,36.7393,28.0275,7,3.2,0.158,3,0
298070.,2015,0408133112.49,35.1048,27.9711,14,3.4,0.225,2,0
298071.,2015,0408133332.58,35.2660,27.7900,15,4.6,0.067,10,2
298088.,2015,0408234147.87,35.2758,27.8407,17,3.7,0.115,5,0
298089.,2015,0408235733.90,35.2107,27.8355,11,3.1,0.230,1,0
298094.,2015,0409042109.89,41.6503,20.2125,12,3.3,0.220,1,0
298095.,2015,0409054218.20,36.3843,23.2000,3,3.4,0.220,2,0
298096.,2015,0409061728.81,34.6115,23.8075,29,3.1,0.220,1,0
298109.,2015,0409110047.00,35.3195,27.5906,10,3.3,0.158,3,0
298115.,2015,0409151743.20,39.4820,26.3035,7,3.1,0.230,1,0
298118.,2015,0409192302.65,35.2818,27.5915,9,3.4,0.115,5,0
298126.,2015,0410004830.96,34.7235,25.8444,32,3.7,0.165,1,0
298135.,2015,0410090412.05,41.4973,20.2947,7,3.0,0.220,1,0
298145.,2015,0410123256.50,40.3402,25.7595,10,3.1,0.230,1,0
298146.,2015,0410135041.63,41.5185,20.2812,16,3.2,0.220,1,0
298147.,2015,0410144829.17,41.5168,20.2973,16,3.1,0.220,1,0
298153.,2015,0410163553.29,38.2473,25.2178,14,3.2,0.220,1,0
298154.,2015,0410165726.60,38.3280,20.5050,12,3.1,0.220,1,0
298158.,2015,0410194809.40,38.2658,25.1967,15,3.0,0.225,2,0
298160.,2015,0410214250.80,38.3212,26.8647,17,3.1,0.225,2,0
298174.,2015,0411041134.37,36.6717,21.4821,31,3.5,0.225,2,0
298185.,2015,0411082827.49,36.9334,24.0968,18,3.4,0.115,5,0
298197.,2015,0411151513.52,35.4668,27.6593,48,3.2,0.220,1,0
298226.,2015,0412163053.60,38.5884,26.5106,15,3.0,0.158,3,0
298227.,2015,0412173721.80,36.6338,25.6772,9,3.1,0.220,2,0
298239.,2015,0413034423.62,35.6350,27.1403,14,3.0,0.220,1,0
298240.,2015,0413034903.71,39.0920,24.5280,15,4.4,0.064,10,3
298250.,2015,0413075255.82,37.7765,21.1752,24,3.3,0.220,2,0
298254.,2015,0413095258.17,38.8969,26.2459,14,3.0,0.230,1,0
298256.,2015,0413130546.76,37.7887,21.1613,23,3.2,0.220,2,0
298258.,2015,0413135143.90,36.1223,21.9360,1,3.0,0.220,1,0
298264.,2015,0413212624.18,35.2308,23.2851,32,3.4,0.158,3,0
298268.,2015,0414054249.20,38.9500,24.0772,13,3.2,0.158,3,0
298269.,2015,0414080004.05,34.4710,26.5950,25,4.6,0.067,10,1
298273.,2015,0414105253.89,36.0247,29.3279,34,3.1,0.184,3,0
298275.,2015,0414125503.70,38.5782,23.5460,7,3.1,0.220,2,0
298280.,2015,0414161936.90,39.1690,29.4690,5,3.1,0.230,1,0
298284.,2015,0414184609.40,35.2033,23.1927,18,3.1,0.225,2,0
298287.,2015,0414195646.96,36.8663,22.9642,11,3.0,0.220,1,0
298289.,2015,0415002704.22,40.7374,21.8584,11,3.1,0.250,2,0
298291.,2015,0415004317.80,38.1208,20.4192,13,3.2,0.220,2,0
298293.,2015,0415032459.60,37.4795,22.0147,0,3.2,0.220,2,0
298308.,2015,0415215658.30,34.8818,23.1672,16,3.1,0.220,1,0
298316.,2015,0416130259.11,38.1352,21.6662,22,3.0,0.220,1,0
298318.,2015,0416131653.20,39.1467,29.1403,5,3.2,0.230,1,0
298319.,2015,0416132155.70,39.1130,29.1390,7,3.0,0.230,1,0
298323.,2015,0416151946.66,39.1482,29.1295,16,3.7,0.225,2,0
298329.,2015,0416162417.40,39.1240,29.1630,7,3.2,0.230,1,0
298332.,2015,0416180743.92,35.1740,26.8540,24,6.1,0.065,9,6
298333.,2015,0416181416.76,35.0042,26.6981,29,4.3,0.115,5,0
298334.,2015,0416182113.27,35.0783,26.6744,30,4.0,0.115,5,0
298335.,2015,0416182352.02,34.9383,26.8509,8,3.9,0.115,5,0
298336.,2015,0416183002.15,34.9660,26.7545,14,3.7,0.115,5,0
298337.,2015,0416183654.37,34.9924,26.8608,24,3.5,0.115,5,0
298338.,2015,0416184315.69,35.0973,26.7122,29,3.6,0.240,2,0
298339.,2015,0416184415.57,34.9145,26.9551,23,3.8,0.240,2,0
298340.,2015,0416184602.51,35.2625,27.0648,10,3.4,0.208,2,0
298341.,2015,0416185019.61,34.9460,26.8300,15,4.3,0.102,6,0
298342.,2015,0416185235.98,34.9950,26.8940,15,4.9,0.073,9,3
298343.,2015,0416185912.26,34.9486,26.8028,10,3.8,0.240,2,0
298344.,2015,0416190214.02,35.0490,26.8740,20,5.0,0.064,11,5
298346.,2015,0416193602.90,35.0333,26.8552,16,3.0,0.230,1,0
298349.,2015,0416195001.80,35.1163,26.8075,13,3.0,0.225,2,0
298351.,2015,0416200111.89,35.0665,26.8289,26,4.2,0.083,7,1
298352.,2015,0416200434.36,35.1332,26.6906,0,3.8,0.250,1,0
298353.,2015,0416200555.30,34.9942,26.7770,14,3.7,0.115,5,0
298354.,2015,0416201525.00,35.0613,26.8896,23,3.7,0.240,2,0
298355.,2015,0416201548.50,34.9790,26.8620,15,4.5,0.072,9,1
298356.,2015,0416202308.21,35.0754,26.8090,29,3.7,0.115,5,0
298357.,2015,0416202604.01,34.9230,26.7418,18,3.7,0.115,5,0
298359.,2015,0416204152.50,35.0683,26.8595,18,3.2,0.158,3,0
298362.,2015,0416212422.20,34.9248,26.7712,16,3.1,0.158,3,0
298364.,2015,0416214625.90,35.0062,26.7843,15,3.0,0.230,1,0
298365.,2015,0416215129.57,35.2197,26.6689,11,3.4,0.132,4,0
298366.,2015,0416215223.62,35.0963,26.9554,30,4.2,0.077,7,1
298371.,2015,0416222520.30,35.0045,26.8305,20,3.2,0.158,3,0
298372.,2015,0416222739.40,35.0573,26.8633,16,3.3,0.158,3,0
298373.,2015,0416223452.65,35.0550,26.8037,10,3.4,0.130,4,0
298374.,2015,0416224109.60,34.9580,26.8963,11,3.0,0.220,1,0
298375.,2015,0416224424.88,35.2152,26.7482,10,3.0,0.220,1,0
298376.,2015,0416224628.80,35.1118,26.8575,26,3.7,0.110,6,0
298377.,2015,0416224759.90,35.1843,26.7687,0,3.3,0.220,2,0
298378.,2015,0416224801.10,38.4378,23.7073,12,3.1,0.220,2,0
298382.,2015,0416230506.90,38.6630,26.6375,15,3.0,0.225,2,0
298383.,2015,0416231437.75,34.9853,26.8559,18,3.3,0.158,3,0
298384.,2015,0416231735.16,35.2717,27.6337,14,3.7,0.096,7,0
298386.,2015,0416233514.90,34.9953,26.7454,25,3.3,0.130,4,0
298389.,2015,0417000009.60,34.9235,26.7562,8,3.0,0.225,2,0
298399.,2015,0417013610.10,34.9700,26.8830,12,3.0,0.220,1,0
298401.,2015,0417015043.98,35.0409,26.8019,20,4.2,0.072,9,1
298403.,2015,0417020541.93,35.0250,26.7740,25,5.5,0.063,11,7
298404.,2015,0417022739.27,34.8985,26.7166,14,3.2,0.225,2,0
298406.,2015,0417023052.40,34.9583,26.8978,6,3.0,0.230,1,0
298407.,2015,0417024106.30,35.0585,26.9910,11,3.1,0.158,3,0
298410.,2015,0417031037.03,35.0497,26.8450,10,3.7,0.240,2,0
298414.,2015,0417034114.72,35.0315,26.7685,19,3.8,0.099,6,0
298416.,2015,0417041350.31,34.9179,26.8952,12,3.4,0.130,4,0
298417.,2015,0417042800.06,34.9527,26.8499,13,3.2,0.115,5,0
298418.,2015,0417043117.27,35.0388,26.7582,31,3.5,0.220,2,0
298419.,2015,0417043146.68,35.0203,26.8410,33,3.6,0.099,6,0
298420.,2015,0417044129.08,35.0299,26.8000,18,3.4,0.115,5,0
298421.,2015,0417044407.30,34.9228,26.3847,10,3.1,0.158,3,0
298422.,2015,0417045006.24,35.2033,26.7268,12,3.1,0.220,1,0
298423.,2015,0417045341.27,34.9753,26.8268,18,3.6,0.099,6,0
298424.,2015,0417062036.00,35.0888,26.3633,18,3.1,0.220,2,0
298427.,2015,0417072804.89,35.4164,26.9237,13,3.4,0.110,5,0
298428.,2015,0417075030.50,34.9863,26.7227,16,3.6,0.115,5,0
298430.,2015,0417083220.18,35.1060,26.9301,12,3.0,0.220,1,0
298431.,2015,0417083545.10,34.9311,26.7866,13,3.7,0.099,6,0
298433.,2015,0417091252.58,35.2803,26.8315,41,3.0,0.220,1,0
298435.,2015,0417093347.71,35.0020,26.7823,25,3.0,0.220,1,0
298436.,2015,0417102046.89,34.9786,26.7904,11,3.7,0.115,5,0
298437.,2015,0417102343.81,34.9350,26.7590,15,4.3,0.067,9,1
298439.,2015,0417103612.24,35.0339,26.9113,14,3.4,0.132,4,0
298440.,2015,0417113037.13,34.9980,26.8290,15,4.5,0.067,10,1
298442.,2015,0417114847.37,33.3375,27.5981,35,4.0,0.240,2,0
298443.,2015,0417121908.10,35.1347,26.7233,0,3.0,0.220,1,0
298444.,2015,0417124235.40,35.0325,26.8390,11,3.1,0.220,2,0
298446.,2015,0417125441.20,35.1595,26.7797,0,3.0,0.220,1,0
298447.,2015,0417131431.60,35.1292,26.7960,1,3.2,0.220,2,0
298448.,2015,0417132247.79,35.0445,26.8701,4,3.5,0.111,5,0
298453.,2015,0417142007.86,35.1337,26.8258,11,3.3,0.158,3,0
298456.,2015,0417150527.53,35.0676,26.8237,16,3.6,0.099,6,0
298457.,2015,0417152321.90,34.9623,26.9115,9,3.0,0.230,1,0
298458.,2015,0417153550.90,38.2155,20.3572,12,3.2,0.220,1,0
298461.,2015,0417163410.67,35.0158,26.8972,24,3.8,0.115,5,0
298462.,2015,0417163941.89,34.9340,26.7450,20,4.6,0.078,8,1
298467.,2015,0417171635.30,35.1163,26.7962,4,3.0,0.230,1,0
298468.,2015,0417173438.94,34.9759,26.7639,24,3.7,0.115,5,0
298477.,2015,0417192057.11,34.7608,24.7890,23,4.1,0.096,7,0
298481.,2015,0417202832.41,35.0821,26.9303,12,3.5,0.240,2,0
298482.,2015,0417204407.90,35.1255,26.8370,5,3.0,0.220,1,0
298483.,2015,0417204502.10,35.2253,26.7347,0,3.1,0.220,1,0
298484.,2015,0417205954.73,34.3138,25.4339,38,3.8,0.096,7,0
298485.,2015,0417210308.60,34.3040,25.3823,32,3.2,0.158,3,0
298488.,2015,0417221202.40,34.8807,26.7701,10,3.4,0.110,6,0
298489.,2015,0417221708.60,34.5238,25.4948,30,3.4,0.158,3,0
298493.,2015,0417224725.70,34.3363,25.3573,5,3.2,0.230,1,0
298496.,2015,0417231642.20,35.1343,26.7792,5,3.2,0.220,1,0
298503.,2015,0418001051.36,35.0138,26.8981,11,3.2,0.130,4,0
298506.,2015,0418002917.40,35.1175,26.8102,6,3.0,0.225,2,0
298507.,2015,0418004055.80,35.0883,26.8314,12,3.5,0.240,2,0
298508.,2015,0418004323.71,35.0585,26.9146,4,3.4,0.127,4,0
298509.,2015,0418004627.92,35.1194,26.8042,16,3.2,0.160,3,0
298510.,2015,0418010432.79,34.9947,29.1377,26,3.3,0.287,2,0
298511.,2015,0418012351.76,35.1008,26.8015,8,3.3,0.165,3,0
298516.,2015,0418022329.95,34.9418,26.9050,8,3.1,0.220,1,0
298517.,2015,0418025333.84,35.1282,26.8132,9,3.0,0.220,1,0
298518.,2015,0418030337.29,35.1073,26.8357,6,3.0,0.220,1,0
298519.,2015,0418030841.31,35.0425,26.8592,12,3.4,0.115,5,0
298524.,2015,0418035526.01,35.0856,26.8703,9,3.6,0.125,4,0
298525.,2015,0418035931.05,35.0886,26.8274,10,4.0,0.085,8,0
298528.,2015,0418052056.80,35.1557,26.7683,6,3.0,0.230,1,0
298529.,2015,0418055831.05,34.9662,26.9416,14,3.2,0.130,4,0
298532.,2015,0418062259.77,35.2833,26.7137,10,3.0,0.220,1,0
298534.,2015,0418070707.44,36.5282,25.4486,17,3.7,0.115,5,0
298546.,2015,0418103626.10,37.8160,21.0842,15,3.0,0.220,1,0
298547.,2015,0418113402.14,41.8216,20.1669,7,3.1,0.220,1,0
298550.,2015,0418121708.48,35.1313,26.8263,11,3.0,0.220,1,0
298553.,2015,0418133648.03,37.8590,21.4300,15,4.3,0.067,9,2
298554.,2015,0418134211.83,35.0049,26.8272,16,3.9,0.115,5,0
298566.,2015,0418153113.58,35.0029,26.8525,15,4.0,0.085,8,0
298567.,2015,0418153704.50,38.3072,20.3667,7,3.2,0.220,1,0
298569.,2015,0418164649.38,36.4660,23.1990,19,4.8,0.065,10,3
298575.,2015,0418181338.30,35.2148,26.7128,5,3.0,0.220,1,0
298576.,2015,0418181414.47,36.4888,23.2208,16,3.0,0.220,1,0
298577.,2015,0418184053.81,35.1117,26.7820,10,3.0,0.220,1,0
298581.,2015,0418195311.59,38.6923,23.4557,12,3.1,0.220,1,0
298582.,2015,0418195851.76,34.9046,26.7592,14,3.2,0.158,3,0
298586.,2015,0418223106.58,34.9222,26.7578,13,3.1,0.220,2,0
298591.,2015,0418225443.92,34.8957,26.8173,11,3.2,0.220,1,0
298598.,2015,0419015832.60,35.2247,26.7217,0,3.2,0.225,2,0
298601.,2015,0419024845.71,35.0439,26.7997,16,3.9,0.096,7,0
298604.,2015,0419035807.34,35.1057,26.7651,16,3.2,0.165,3,0
298605.,2015,0419040352.40,36.4692,23.1805,15,3.0,0.220,1,0
298607.,2015,0419050018.90,35.0112,26.9112,5,3.1,0.230,1,0
